comment_id,video_id,channel_title,platform,text_raw,text_clean,language_detected,like_count,reply_count,published_at,extracted_at,vader_compound,vader_pos,vader_neg,vader_label,transformer_label,transformer_score,ensemble_label,sentiment_confidence
cmt_01390,vid_0063,PolicyPulse,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,7,0,2025-10-05 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01395,vid_0024,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,69,17,2025-11-19 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01397,vid_0065,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,9,7,2026-03-24 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01399,vid_0048,CiviqueMontréal,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,63,10,2025-11-23 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01400,vid_0079,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,60,3,2025-07-27 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01401,vid_0070,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,7,14,2025-11-23 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_01402,vid_0071,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,21,9,2025-06-01 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01403,vid_0076,PolicyPulse,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,123,17,2025-12-04 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_01404,vid_0032,CiviqueMontréal,youtube,"This is propaganda, plain and simple.","this is propaganda, plain and simple.",en,137,11,2025-07-12 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.25,0.0,0.286,negative,,,negative,0.25
cmt_01406,vid_0026,PolicyPulse,youtube,"This is propaganda, plain and simple.","this is propaganda, plain and simple.",en,26,7,2025-09-02 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.25,0.0,0.286,negative,,,negative,0.25
cmt_01409,vid_0035,CiviqueMontréal,youtube,"This is propaganda, plain and simple.","this is propaganda, plain and simple.",en,100,18,2025-08-10 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.25,0.0,0.286,negative,,,negative,0.25
cmt_01411,vid_0020,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,83,1,2025-10-31 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01413,vid_0050,CiviqueMontréal,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,44,19,2025-10-30 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_01414,vid_0076,PolicyPulse,youtube,What about the provincial angle?,what about the provincial angle?,en,149,5,2025-12-04 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01416,vid_0043,PolicyPulse,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,5,8,2026-03-07 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_01419,vid_0048,CiviqueMontréal,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,65,2,2025-11-24 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01420,vid_0046,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,42,4,2025-05-13 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01425,vid_0059,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,30,9,2026-01-18 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01426,vid_0033,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,93,13,2026-04-24 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01427,vid_0072,CiviqueMontréal,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,89,6,2025-11-03 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_01429,vid_0006,PolicyPulse,youtube,"Excellent travail, très équilibré.","excellent travail, très équilibré.",en,135,9,2025-10-15 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5719,0.552,0.0,positive,,,positive,0.5719
cmt_01430,vid_0034,PolicyPulse,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,58,15,2026-01-05 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01434,vid_0046,PolicyPulse,youtube,"Excellent travail, très équilibré.","excellent travail, très équilibré.",en,121,13,2025-05-14 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5719,0.552,0.0,positive,,,positive,0.5719
cmt_01435,vid_0062,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,35,1,2025-10-18 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_01436,vid_0052,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,60,9,2025-08-04 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_01437,vid_0074,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,good overview but you skipped the indigenous perspective.,en,58,16,2025-06-01 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.2382,0.218,0.0,positive,,,positive,0.2382
cmt_01439,vid_0024,PolicyPulse,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,103,1,2025-11-18 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_01440,vid_0041,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,93,7,2025-09-03 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01441,vid_0011,PolicyPulse,youtube,Good overview but you skipped the Indigenous perspective.,good overview but you skipped the indigenous perspective.,en,109,10,2026-02-17 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.2382,0.218,0.0,positive,,,positive,0.2382
cmt_01443,vid_0021,PolicyPulse,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,49,11,2025-09-12 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_01444,vid_0056,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,50,0,2025-10-18 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01447,vid_0074,CiviqueMontréal,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,142,5,2025-06-01 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01450,vid_0021,PolicyPulse,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,71,4,2025-09-12 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_01455,vid_0059,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,139,12,2026-01-17 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01457,vid_0005,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,16,0,2025-06-08 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01459,vid_0063,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,77,13,2025-10-04 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01460,vid_0029,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,90,18,2025-05-30 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01464,vid_0002,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,116,17,2025-10-31 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01467,vid_0068,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,144,6,2025-08-23 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01468,vid_0018,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,127,3,2025-11-29 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_01474,vid_0049,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,42,4,2025-11-03 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01475,vid_0034,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,42,17,2026-01-07 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_01476,vid_0074,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,19,19,2025-06-01 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_01477,vid_0064,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,126,16,2025-06-09 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01481,vid_0047,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,43,1,2026-02-18 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01490,vid_0000,PolicyPulse,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,89,13,2025-09-03 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_01491,vid_0068,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,104,10,2025-08-24 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_01494,vid_0075,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,91,15,2026-03-30 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01497,vid_0037,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,good overview but you skipped the indigenous perspective.,en,10,5,2025-07-11 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.2382,0.218,0.0,positive,,,positive,0.2382
cmt_01500,vid_0048,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,117,5,2025-11-25 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_01501,vid_0052,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,34,3,2025-08-05 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01504,vid_0074,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,51,14,2025-05-31 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_01506,vid_0058,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,can you do a follow-up on the economic impact?,en,22,1,2026-01-05 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01507,vid_0009,PolicyPulse,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,39,2,2025-07-02 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01512,vid_0058,PolicyPulse,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,55,5,2026-01-05 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01515,vid_0042,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,31,19,2026-04-30 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_01516,vid_0075,CiviqueMontréal,youtube,You clearly don't understand how policy works.,you clearly don't understand how policy works.,en,52,13,2026-04-01 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.4019,0.31,0.0,positive,,,positive,0.4019
cmt_01519,vid_0013,PolicyPulse,youtube,What about the provincial angle?,what about the provincial angle?,en,113,7,2026-03-20 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01523,vid_0043,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,80,10,2026-03-07 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_01527,vid_0042,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,135,8,2026-04-30 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01528,vid_0062,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,81,15,2025-10-18 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_01530,vid_0032,CiviqueMontréal,youtube,You clearly don't understand how policy works.,you clearly don't understand how policy works.,en,33,19,2025-07-10 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.4019,0.31,0.0,positive,,,positive,0.4019
cmt_01532,vid_0024,PolicyPulse,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,149,16,2025-11-20 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_01537,vid_0030,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,96,17,2026-03-07 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_01538,vid_0024,PolicyPulse,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,76,1,2025-11-18 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01546,vid_0012,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,147,10,2026-01-19 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01547,vid_0017,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,106,13,2025-09-02 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01552,vid_0027,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,134,15,2026-03-30 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_01554,vid_0045,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,good overview but you skipped the indigenous perspective.,en,119,12,2026-03-10 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.2382,0.218,0.0,positive,,,positive,0.2382
cmt_01555,vid_0060,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,76,6,2026-02-20 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01556,vid_0070,CiviqueMontréal,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,55,1,2025-11-24 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_01558,vid_0040,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,90,15,2026-02-07 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01560,vid_0040,CiviqueMontréal,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,71,14,2026-02-07 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_01563,vid_0053,PolicyPulse,youtube,"Excellent travail, très équilibré.","excellent travail, très équilibré.",en,49,6,2026-03-22 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5719,0.552,0.0,positive,,,positive,0.5719
cmt_01564,vid_0049,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,136,17,2025-11-05 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01565,vid_0041,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,29,5,2025-09-02 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_01567,vid_0036,CiviqueMontréal,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,141,17,2026-02-02 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_01568,vid_0056,PolicyPulse,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,102,19,2025-10-20 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_01569,vid_0069,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,37,8,2025-11-29 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01572,vid_0022,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,148,13,2025-12-18 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01574,vid_0017,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,can you do a follow-up on the economic impact?,en,83,5,2025-09-02 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01578,vid_0056,PolicyPulse,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,57,0,2025-10-19 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01580,vid_0009,PolicyPulse,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,48,10,2025-07-01 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01581,vid_0067,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,116,5,2025-10-16 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01582,vid_0011,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,144,1,2026-02-16 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01584,vid_0065,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,83,12,2026-03-24 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_01587,vid_0021,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,119,17,2025-09-14 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01589,vid_0000,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,45,6,2025-09-04 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01591,vid_0070,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,148,12,2025-11-23 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_01593,vid_0044,PolicyPulse,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,59,12,2026-01-18 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01595,vid_0011,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,5,9,2026-02-16 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01598,vid_0066,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,31,12,2025-10-03 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_01599,vid_0043,PolicyPulse,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,100,6,2026-03-05 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01601,vid_0024,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,can you do a follow-up on the economic impact?,en,36,1,2025-11-20 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01603,vid_0030,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,80,9,2026-03-07 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01604,vid_0014,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,101,15,2025-10-03 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01606,vid_0010,PolicyPulse,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,91,6,2025-06-28 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_01607,vid_0053,PolicyPulse,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,6,8,2026-03-22 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01612,vid_0047,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,76,1,2026-02-16 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01613,vid_0039,CiviqueMontréal,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,128,7,2025-11-24 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01617,vid_0075,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,133,14,2026-03-30 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_01618,vid_0051,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,15,17,2026-03-11 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01619,vid_0012,PolicyPulse,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,138,4,2026-01-19 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01621,vid_0001,CiviqueMontréal,youtube,"This is propaganda, plain and simple.","this is propaganda, plain and simple.",en,131,9,2025-05-11 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.25,0.0,0.286,negative,,,negative,0.25
cmt_01622,vid_0013,PolicyPulse,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,123,8,2026-03-20 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_01624,vid_0062,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,124,7,2025-10-17 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01630,vid_0076,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,119,4,2025-12-02 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
