comment_id,video_id,channel_title,platform,text,like_count,reply_count,published_at,extracted_at
cmt_01445,vid_0076,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",53,19,2025-12-03 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01446,vid_0079,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",4,0,2025-07-27 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01447,vid_0074,CiviqueMontréal,youtube,"À voir, j'attends la suite.",142,5,2025-06-01 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01448,vid_0051,CiviqueMontréal,youtube,"À voir, j'attends la suite.",3,7,2026-03-09 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01449,vid_0035,CiviqueMontréal,youtube,What about the provincial angle?,64,7,2025-08-10 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01450,vid_0021,PolicyPulse,youtube,"This is completely biased, I can't believe this.",71,4,2025-09-12 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01451,vid_0075,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",19,7,2026-04-01 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01452,vid_0012,PolicyPulse,youtube,Et le point de vue des provinces?,42,19,2026-01-20 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01453,vid_0021,PolicyPulse,youtube,"This is propaganda, plain and simple.",52,14,2025-09-13 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01454,vid_0053,PolicyPulse,youtube,"I learned so much from this video, keep it up!",5,11,2026-03-22 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01455,vid_0059,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,139,12,2026-01-17 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01456,vid_0014,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,64,3,2025-10-02 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01457,vid_0005,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.",16,0,2025-06-08 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01458,vid_0060,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",47,16,2026-02-18 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01459,vid_0063,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,77,13,2025-10-04 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01460,vid_0029,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",90,18,2025-05-30 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01461,vid_0016,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.",19,18,2026-04-17 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01462,vid_0007,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,98,19,2026-01-03 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01463,vid_0002,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!",52,18,2025-10-30 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01464,vid_0002,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.",116,17,2025-10-31 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01465,vid_0011,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.",111,10,2026-02-16 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01466,vid_0073,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",125,6,2026-01-16 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01467,vid_0068,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,144,6,2025-08-23 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01468,vid_0018,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",127,3,2025-11-29 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01469,vid_0040,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!",93,6,2026-02-09 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01470,vid_0042,PolicyPulse,youtube,"Great analysis, very informative and balanced.",71,8,2026-04-30 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01471,vid_0062,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,15,13,2025-10-17 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01472,vid_0006,PolicyPulse,youtube,"I learned so much from this video, keep it up!",53,2,2025-10-13 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01473,vid_0078,PolicyPulse,youtube,"I learned so much from this video, keep it up!",28,8,2026-03-13 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01474,vid_0049,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,42,4,2025-11-03 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01475,vid_0034,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",42,17,2026-01-07 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01476,vid_0074,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",19,19,2025-06-01 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01477,vid_0064,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!",126,16,2025-06-09 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01478,vid_0067,CiviqueMontréal,youtube,"This is propaganda, plain and simple.",56,15,2025-10-17 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01479,vid_0023,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,55,14,2025-07-20 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01480,vid_0007,CiviqueMontréal,youtube,"À voir, j'attends la suite.",2,11,2026-01-02 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01481,vid_0047,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,43,1,2026-02-18 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01482,vid_0056,PolicyPulse,youtube,I wonder what the polling numbers say about this.,20,9,2025-10-20 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01483,vid_0023,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",52,12,2025-07-20 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01484,vid_0018,PolicyPulse,youtube,Stop spreading misinformation!,130,6,2025-11-29 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01485,vid_0026,PolicyPulse,youtube,What about the provincial angle?,22,5,2025-09-02 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01486,vid_0020,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",40,3,2025-11-01 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01487,vid_0074,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,99,17,2025-05-30 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01488,vid_0058,PolicyPulse,youtube,You clearly don't understand how policy works.,9,2,2026-01-05 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01489,vid_0001,CiviqueMontréal,youtube,What about the provincial angle?,129,16,2025-05-09 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01490,vid_0000,PolicyPulse,youtube,"This is completely biased, I can't believe this.",89,13,2025-09-03 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01491,vid_0068,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",104,10,2025-08-24 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01492,vid_0047,CiviqueMontréal,youtube,What about the provincial angle?,110,14,2026-02-17 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01493,vid_0076,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",44,11,2025-12-03 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01494,vid_0075,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,91,15,2026-03-30 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01495,vid_0046,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,85,4,2025-05-13 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01496,vid_0054,PolicyPulse,youtube,"À voir, j'attends la suite.",27,11,2025-07-26 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01497,vid_0037,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,10,5,2025-07-11 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01498,vid_0036,CiviqueMontréal,youtube,"À voir, j'attends la suite.",64,11,2026-02-02 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01499,vid_0004,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,64,5,2026-01-21 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01500,vid_0048,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.",117,5,2025-11-25 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01501,vid_0052,PolicyPulse,youtube,Et le point de vue des provinces?,34,3,2025-08-05 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01502,vid_0006,PolicyPulse,youtube,Et le point de vue des provinces?,146,1,2025-10-14 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01503,vid_0035,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,96,3,2025-08-09 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01504,vid_0074,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.",51,14,2025-05-31 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01505,vid_0061,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",45,4,2025-12-08 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01506,vid_0058,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,22,1,2026-01-05 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01507,vid_0009,PolicyPulse,youtube,I wonder what the polling numbers say about this.,39,2,2025-07-02 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01508,vid_0039,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.",25,7,2025-11-22 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01509,vid_0063,PolicyPulse,youtube,"This is completely biased, I can't believe this.",56,5,2025-10-05 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01510,vid_0065,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,123,1,2026-03-26 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01511,vid_0034,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,132,2,2026-01-06 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01512,vid_0058,PolicyPulse,youtube,Exactly what I needed to understand the issue.,55,5,2026-01-05 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01513,vid_0016,CiviqueMontréal,youtube,Contenu très partial et inexact.,119,3,2026-04-17 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01514,vid_0062,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.",78,0,2025-10-16 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01515,vid_0042,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",31,19,2026-04-30 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01516,vid_0075,CiviqueMontréal,youtube,You clearly don't understand how policy works.,52,13,2026-04-01 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01517,vid_0066,PolicyPulse,youtube,I wonder what the polling numbers say about this.,130,13,2025-10-02 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01518,vid_0050,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,93,18,2025-10-31 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01519,vid_0013,PolicyPulse,youtube,What about the provincial angle?,113,7,2026-03-20 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01520,vid_0067,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",129,3,2025-10-18 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01521,vid_0046,PolicyPulse,youtube,Et le point de vue des provinces?,2,15,2025-05-12 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01522,vid_0051,CiviqueMontréal,youtube,You clearly don't understand how policy works.,15,17,2026-03-09 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01523,vid_0043,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,80,10,2026-03-07 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01524,vid_0013,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",26,2,2026-03-20 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01525,vid_0072,CiviqueMontréal,youtube,Stop spreading misinformation!,8,6,2025-11-04 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01526,vid_0003,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",143,15,2025-11-20 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01527,vid_0042,PolicyPulse,youtube,Et le point de vue des provinces?,135,8,2026-04-30 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01528,vid_0062,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.",81,15,2025-10-18 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01529,vid_0044,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.",102,12,2026-01-17 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01530,vid_0032,CiviqueMontréal,youtube,You clearly don't understand how policy works.,33,19,2025-07-10 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01531,vid_0007,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",114,6,2026-01-01 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01532,vid_0024,PolicyPulse,youtube,"This is completely biased, I can't believe this.",149,16,2025-11-20 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01533,vid_0070,CiviqueMontréal,youtube,"À voir, j'attends la suite.",48,8,2025-11-25 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01534,vid_0024,PolicyPulse,youtube,"Great analysis, very informative and balanced.",89,17,2025-11-18 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01535,vid_0054,PolicyPulse,youtube,Contenu très partial et inexact.,23,9,2025-07-27 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01536,vid_0072,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,9,18,2025-11-02 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01537,vid_0030,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",96,17,2026-03-07 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01538,vid_0024,PolicyPulse,youtube,"À voir, j'attends la suite.",76,1,2025-11-18 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01539,vid_0014,PolicyPulse,youtube,"This is propaganda, plain and simple.",145,0,2025-10-04 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01540,vid_0018,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",43,15,2025-11-28 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01541,vid_0060,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",91,4,2026-02-18 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01542,vid_0059,PolicyPulse,youtube,"I learned so much from this video, keep it up!",2,1,2026-01-18 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01543,vid_0006,PolicyPulse,youtube,"This is propaganda, plain and simple.",111,6,2025-10-15 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01544,vid_0065,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,141,7,2026-03-26 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01545,vid_0049,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",111,16,2025-11-05 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01546,vid_0012,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,147,10,2026-01-19 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01547,vid_0017,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",106,13,2025-09-02 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01548,vid_0029,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",57,19,2025-05-30 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01549,vid_0079,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,129,10,2025-07-25 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01550,vid_0007,CiviqueMontréal,youtube,Contenu très partial et inexact.,145,16,2026-01-03 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01551,vid_0064,CiviqueMontréal,youtube,Et le point de vue des provinces?,122,2,2025-06-10 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01552,vid_0027,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,134,15,2026-03-30 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01553,vid_0050,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,136,10,2025-10-31 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01554,vid_0045,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,119,12,2026-03-10 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01555,vid_0060,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,76,6,2026-02-20 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01556,vid_0070,CiviqueMontréal,youtube,Stop spreading misinformation!,55,1,2025-11-24 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01557,vid_0060,CiviqueMontréal,youtube,Et le point de vue des provinces?,11,12,2026-02-20 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01558,vid_0040,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.",90,15,2026-02-07 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01559,vid_0024,PolicyPulse,youtube,"Great analysis, very informative and balanced.",52,6,2025-11-19 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01560,vid_0040,CiviqueMontréal,youtube,Stop spreading misinformation!,71,14,2026-02-07 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01561,vid_0013,PolicyPulse,youtube,"I learned so much from this video, keep it up!",23,9,2026-03-21 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01562,vid_0058,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,77,15,2026-01-04 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01563,vid_0053,PolicyPulse,youtube,"Excellent travail, très équilibré.",49,6,2026-03-22 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01564,vid_0049,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,136,17,2025-11-05 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01565,vid_0041,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.",29,5,2025-09-02 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01566,vid_0075,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",96,11,2026-03-30 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01567,vid_0036,CiviqueMontréal,youtube,Stop spreading misinformation!,141,17,2026-02-02 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01568,vid_0056,PolicyPulse,youtube,"This is completely biased, I can't believe this.",102,19,2025-10-20 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01569,vid_0069,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,37,8,2025-11-29 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01570,vid_0049,CiviqueMontréal,youtube,Et le point de vue des provinces?,99,10,2025-11-04 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01571,vid_0044,PolicyPulse,youtube,"I learned so much from this video, keep it up!",90,11,2026-01-17 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01572,vid_0022,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.",148,13,2025-12-18 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01573,vid_0026,PolicyPulse,youtube,"Terrible take, you missed the entire point.",107,2,2025-08-31 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01574,vid_0017,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,83,5,2025-09-02 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01575,vid_0009,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",24,2,2025-07-01 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01576,vid_0043,PolicyPulse,youtube,Exactly what I needed to understand the issue.,3,14,2026-03-07 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01577,vid_0022,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,33,9,2025-12-19 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01578,vid_0056,PolicyPulse,youtube,"À voir, j'attends la suite.",57,0,2025-10-19 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01579,vid_0020,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",126,19,2025-10-30 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01580,vid_0009,PolicyPulse,youtube,"À voir, j'attends la suite.",48,10,2025-07-01 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01581,vid_0067,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",116,5,2025-10-16 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01582,vid_0011,PolicyPulse,youtube,Et le point de vue des provinces?,144,1,2026-02-16 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01583,vid_0066,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",20,15,2025-10-03 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01584,vid_0065,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",83,12,2026-03-24 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01585,vid_0049,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",20,14,2025-11-05 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01586,vid_0045,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.",82,5,2026-03-09 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01587,vid_0021,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.",119,17,2025-09-14 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01588,vid_0063,PolicyPulse,youtube,"Excellent travail, très équilibré.",79,9,2025-10-06 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01589,vid_0000,PolicyPulse,youtube,Et le point de vue des provinces?,45,6,2025-09-04 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01590,vid_0038,CiviqueMontréal,youtube,You clearly don't understand how policy works.,109,16,2025-06-05 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01591,vid_0070,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",148,12,2025-11-23 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01592,vid_0068,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",14,5,2025-08-23 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01593,vid_0044,PolicyPulse,youtube,Exactly what I needed to understand the issue.,59,12,2026-01-18 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01594,vid_0077,CiviqueMontréal,youtube,Et le point de vue des provinces?,94,11,2026-01-29 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01595,vid_0011,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.",5,9,2026-02-16 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01596,vid_0013,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",79,7,2026-03-21 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01597,vid_0052,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,68,10,2025-08-05 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01598,vid_0066,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",31,12,2025-10-03 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01599,vid_0043,PolicyPulse,youtube,"I learned so much from this video, keep it up!",100,6,2026-03-05 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01600,vid_0068,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",147,9,2025-08-23 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01601,vid_0024,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,36,1,2025-11-20 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01602,vid_0010,PolicyPulse,youtube,What about the provincial angle?,90,15,2025-06-27 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01603,vid_0030,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",80,9,2026-03-07 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01604,vid_0014,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,101,15,2025-10-03 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01605,vid_0027,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",99,18,2026-03-31 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
